,作物编号,作物名称,地块类型,种植季次,亩产量/斤,销售单价平均值/(元/斤),种植成本/(元/亩),预期销售量/斤,地块名称,地块面积/亩,豆类,种植规模,是否种,年份,yield,area,cost,是否种豆
195,8,谷子,梯田,第一季,380.0,6.75,360.0,71400.0,B8,44.0,0,44.0,1.0,2023,16720.0,44.0,15840.0,0.0
196,8,谷子,梯田,第一季,380.0,6.75,360.0,71400.0,B9,50.0,0,15.0,0.0,2023,0.0,0.0,0.0,0.0
197,8,谷子,梯田,第一季,380.0,6.75,360.0,71400.0,B10,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
198,8,谷子,梯田,第一季,380.0,6.75,360.0,71400.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
199,8,谷子,梯田,第一季,380.0,6.75,360.0,71400.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
200,8,谷子,梯田,第一季,380.0,6.75,360.0,71400.0,B13,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
201,8,谷子,梯田,第一季,380.0,6.75,360.0,71400.0,B14,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
202,8,谷子,山坡地,第一季,360.0,6.75,360.0,71400.0,C1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
203,8,谷子,山坡地,第一季,360.0,6.75,360.0,71400.0,C2,13.0,0,3.9,0.0,2023,0.0,0.0,0.0,0.0
204,8,谷子,山坡地,第一季,360.0,6.75,360.0,71400.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
205,8,谷子,山坡地,第一季,360.0,6.75,360.0,71400.0,C4,18.0,0,5.4,0.0,2023,0.0,0.0,0.0,0.0
206,8,谷子,山坡地,第一季,360.0,6.75,360.0,71400.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
207,8,谷子,山坡地,第一季,360.0,6.75,360.0,71400.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
208,9,高粱,平旱地,第一季,630.0,6.0,400.0,30000.0,A1,80.0,0,31.0,0.0,2023,0.0,0.0,0.0,0.0
209,9,高粱,平旱地,第一季,630.0,6.0,400.0,30000.0,A2,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
210,9,高粱,平旱地,第一季,630.0,6.0,400.0,30000.0,A3,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
211,9,高粱,平旱地,第一季,630.0,6.0,400.0,30000.0,A4,72.0,0,21.6,0.0,2023,0.0,0.0,0.0,0.0
212,9,高粱,平旱地,第一季,630.0,6.0,400.0,30000.0,A5,68.0,0,20.4,0.0,2023,0.0,0.0,0.0,0.0
213,9,高粱,平旱地,第一季,630.0,6.0,400.0,30000.0,A6,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
214,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B1,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
215,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B2,46.0,0,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
216,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B3,40.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
217,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B4,28.0,0,8.4,0.0,2023,0.0,0.0,0.0,0.0
218,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B5,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
219,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B6,86.0,0,25.8,0.0,2023,0.0,0.0,0.0,0.0
220,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B7,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
221,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B8,44.0,0,13.2,0.0,2023,0.0,0.0,0.0,0.0
222,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B9,50.0,0,50.0,1.0,2023,30000.0,50.0,20000.0,0.0
223,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B10,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
224,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
225,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
226,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B13,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
227,9,高粱,梯田,第一季,600.0,6.0,400.0,30000.0,B14,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
228,9,高粱,山坡地,第一季,570.0,6.0,400.0,30000.0,C1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
229,9,高粱,山坡地,第一季,570.0,6.0,400.0,30000.0,C2,13.0,0,3.9,0.0,2023,0.0,0.0,0.0,0.0
230,9,高粱,山坡地,第一季,570.0,6.0,400.0,30000.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
231,9,高粱,山坡地,第一季,570.0,6.0,400.0,30000.0,C4,18.0,0,5.4,0.0,2023,0.0,0.0,0.0,0.0
232,9,高粱,山坡地,第一季,570.0,6.0,400.0,30000.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
233,9,高粱,山坡地,第一季,570.0,6.0,400.0,30000.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
234,10,黍子,平旱地,第一季,525.0,7.5,360.0,12500.0,A1,80.0,0,24.0,0.0,2023,0.0,0.0,0.0,0.0
235,10,黍子,平旱地,第一季,525.0,7.5,360.0,12500.0,A2,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
236,10,黍子,平旱地,第一季,525.0,7.5,360.0,12500.0,A3,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
237,10,黍子,平旱地,第一季,525.0,7.5,360.0,12500.0,A4,72.0,0,21.6,0.0,2023,0.0,0.0,0.0,0.0
238,10,黍子,平旱地,第一季,525.0,7.5,360.0,12500.0,A5,68.0,0,20.4,0.0,2023,0.0,0.0,0.0,0.0
239,10,黍子,平旱地,第一季,525.0,7.5,360.0,12500.0,A6,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
240,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B1,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
241,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B2,46.0,0,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
242,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B3,40.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
243,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B4,28.0,0,8.4,0.0,2023,0.0,0.0,0.0,0.0
244,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B5,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
245,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B6,86.0,0,25.8,0.0,2023,0.0,0.0,0.0,0.0
246,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B7,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
247,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B8,44.0,0,13.2,0.0,2023,0.0,0.0,0.0,0.0
248,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B9,50.0,0,15.0,0.0,2023,0.0,0.0,0.0,0.0
249,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B10,25.0,0,25.0,1.0,2023,12500.0,25.0,9000.0,0.0
250,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
251,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
252,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B13,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
253,10,黍子,梯田,第一季,500.0,7.5,360.0,12500.0,B14,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
254,10,黍子,山坡地,第一季,475.0,7.5,360.0,12500.0,C1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
255,10,黍子,山坡地,第一季,475.0,7.5,360.0,12500.0,C2,13.0,0,3.9,0.0,2023,0.0,0.0,0.0,0.0
256,10,黍子,山坡地,第一季,475.0,7.5,360.0,12500.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
257,10,黍子,山坡地,第一季,475.0,7.5,360.0,12500.0,C4,18.0,0,5.4,0.0,2023,0.0,0.0,0.0,0.0
258,10,黍子,山坡地,第一季,475.0,7.5,360.0,12500.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
259,10,黍子,山坡地,第一季,475.0,7.5,360.0,12500.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
260,11,荞麦,平旱地,第一季,110.0,40.0,350.0,1500.0,A1,80.0,0,24.0,0.0,2023,0.0,0.0,0.0,0.0
261,11,荞麦,平旱地,第一季,110.0,40.0,350.0,1500.0,A2,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
262,11,荞麦,平旱地,第一季,110.0,40.0,350.0,1500.0,A3,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
263,11,荞麦,平旱地,第一季,110.0,40.0,350.0,1500.0,A4,72.0,0,21.6,0.0,2023,0.0,0.0,0.0,0.0
264,11,荞麦,平旱地,第一季,110.0,40.0,350.0,1500.0,A5,68.0,0,20.4,0.0,2023,0.0,0.0,0.0,0.0
265,11,荞麦,平旱地,第一季,110.0,40.0,350.0,1500.0,A6,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
266,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B1,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
267,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B2,46.0,0,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
268,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B3,40.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
269,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B4,28.0,0,8.4,0.0,2023,0.0,0.0,0.0,0.0
270,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B5,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
271,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B6,86.0,0,25.8,0.0,2023,0.0,0.0,0.0,0.0
272,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B7,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
273,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B8,44.0,0,13.2,0.0,2023,0.0,0.0,0.0,0.0
274,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B9,50.0,0,15.0,0.0,2023,0.0,0.0,0.0,0.0
275,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B10,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
276,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
277,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
278,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B13,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
279,11,荞麦,梯田,第一季,105.0,40.0,350.0,1500.0,B14,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
280,11,荞麦,山坡地,第一季,100.0,40.0,350.0,1500.0,C1,15.0,0,15.0,1.0,2023,1500.0,15.0,5250.0,0.0
281,11,荞麦,山坡地,第一季,100.0,40.0,350.0,1500.0,C2,13.0,0,3.9,0.0,2023,0.0,0.0,0.0,0.0
282,11,荞麦,山坡地,第一季,100.0,40.0,350.0,1500.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
283,11,荞麦,山坡地,第一季,100.0,40.0,350.0,1500.0,C4,18.0,0,5.4,0.0,2023,0.0,0.0,0.0,0.0
284,11,荞麦,山坡地,第一季,100.0,40.0,350.0,1500.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
285,11,荞麦,山坡地,第一季,100.0,40.0,350.0,1500.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
286,12,南瓜,平旱地,第一季,3000.0,1.5,1000.0,35100.0,A1,80.0,0,24.0,0.0,2023,0.0,0.0,0.0,0.0
287,12,南瓜,平旱地,第一季,3000.0,1.5,1000.0,35100.0,A2,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
288,12,南瓜,平旱地,第一季,3000.0,1.5,1000.0,35100.0,A3,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
289,12,南瓜,平旱地,第一季,3000.0,1.5,1000.0,35100.0,A4,72.0,0,21.6,0.0,2023,0.0,0.0,0.0,0.0
290,12,南瓜,平旱地,第一季,3000.0,1.5,1000.0,35100.0,A5,68.0,0,20.4,0.0,2023,0.0,0.0,0.0,0.0
291,12,南瓜,平旱地,第一季,3000.0,1.5,1000.0,35100.0,A6,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
292,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B1,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
293,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B2,46.0,0,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
294,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B3,40.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
295,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B4,28.0,0,8.4,0.0,2023,0.0,0.0,0.0,0.0
296,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B5,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
297,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B6,86.0,0,25.8,0.0,2023,0.0,0.0,0.0,0.0
298,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B7,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
299,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B8,44.0,0,13.2,0.0,2023,0.0,0.0,0.0,0.0
300,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B9,50.0,0,15.0,0.0,2023,0.0,0.0,0.0,0.0
301,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B10,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
302,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
303,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
304,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B13,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
305,12,南瓜,梯田,第一季,2850.0,1.5,1000.0,35100.0,B14,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
306,12,南瓜,山坡地,第一季,2700.0,1.5,1000.0,35100.0,C1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
307,12,南瓜,山坡地,第一季,2700.0,1.5,1000.0,35100.0,C2,13.0,0,13.0,1.0,2023,35100.0,13.0,13000.0,0.0
308,12,南瓜,山坡地,第一季,2700.0,1.5,1000.0,35100.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
309,12,南瓜,山坡地,第一季,2700.0,1.5,1000.0,35100.0,C4,18.0,0,5.4,0.0,2023,0.0,0.0,0.0,0.0
310,12,南瓜,山坡地,第一季,2700.0,1.5,1000.0,35100.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
311,12,南瓜,山坡地,第一季,2700.0,1.5,1000.0,35100.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
312,13,红薯,平旱地,第一季,2200.0,3.25,2000.0,36000.0,A1,80.0,0,24.0,0.0,2023,0.0,0.0,0.0,0.0
313,13,红薯,平旱地,第一季,2200.0,3.25,2000.0,36000.0,A2,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
314,13,红薯,平旱地,第一季,2200.0,3.25,2000.0,36000.0,A3,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
315,13,红薯,平旱地,第一季,2200.0,3.25,2000.0,36000.0,A4,72.0,0,21.6,0.0,2023,0.0,0.0,0.0,0.0
316,13,红薯,平旱地,第一季,2200.0,3.25,2000.0,36000.0,A5,68.0,0,20.4,0.0,2023,0.0,0.0,0.0,0.0
317,13,红薯,平旱地,第一季,2200.0,3.25,2000.0,36000.0,A6,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
318,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B1,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
319,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B2,46.0,0,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
320,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B3,40.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
321,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B4,28.0,0,8.4,0.0,2023,0.0,0.0,0.0,0.0
322,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B5,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
323,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B6,86.0,0,25.8,0.0,2023,0.0,0.0,0.0,0.0
324,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B7,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
325,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B8,44.0,0,13.2,0.0,2023,0.0,0.0,0.0,0.0
326,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B9,50.0,0,15.0,0.0,2023,0.0,0.0,0.0,0.0
327,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B10,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
328,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
329,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
330,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B13,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
331,13,红薯,梯田,第一季,2100.0,3.25,2000.0,36000.0,B14,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
332,13,红薯,山坡地,第一季,2000.0,3.25,2000.0,36000.0,C1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
333,13,红薯,山坡地,第一季,2000.0,3.25,2000.0,36000.0,C2,13.0,0,3.9,0.0,2023,0.0,0.0,0.0,0.0
334,13,红薯,山坡地,第一季,2000.0,3.25,2000.0,36000.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
335,13,红薯,山坡地,第一季,2000.0,3.25,2000.0,36000.0,C4,18.0,0,18.0,1.0,2023,36000.0,18.0,36000.0,0.0
336,13,红薯,山坡地,第一季,2000.0,3.25,2000.0,36000.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
337,13,红薯,山坡地,第一季,2000.0,3.25,2000.0,36000.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
338,14,莜麦,平旱地,第一季,420.0,5.5,400.0,14000.0,A1,80.0,0,24.0,0.0,2023,0.0,0.0,0.0,0.0
339,14,莜麦,平旱地,第一季,420.0,5.5,400.0,14000.0,A2,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
340,14,莜麦,平旱地,第一季,420.0,5.5,400.0,14000.0,A3,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
341,14,莜麦,平旱地,第一季,420.0,5.5,400.0,14000.0,A4,72.0,0,21.6,0.0,2023,0.0,0.0,0.0,0.0
342,14,莜麦,平旱地,第一季,420.0,5.5,400.0,14000.0,A5,68.0,0,20.4,0.0,2023,0.0,0.0,0.0,0.0
343,14,莜麦,平旱地,第一季,420.0,5.5,400.0,14000.0,A6,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
344,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B1,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
345,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B2,46.0,0,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
346,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B3,40.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
347,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B4,28.0,0,8.4,0.0,2023,0.0,0.0,0.0,0.0
348,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B5,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
349,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B6,86.0,0,25.8,0.0,2023,0.0,0.0,0.0,0.0
350,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B7,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
351,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B8,44.0,0,13.2,0.0,2023,0.0,0.0,0.0,0.0
352,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B9,50.0,0,15.0,0.0,2023,0.0,0.0,0.0,0.0
353,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B10,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
354,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
355,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
356,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B13,35.0,0,35.0,1.0,2023,14000.0,35.0,14000.0,0.0
357,14,莜麦,梯田,第一季,400.0,5.5,400.0,14000.0,B14,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
358,14,莜麦,山坡地,第一季,380.0,5.5,400.0,14000.0,C1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
359,14,莜麦,山坡地,第一季,380.0,5.5,400.0,14000.0,C2,13.0,0,3.9,0.0,2023,0.0,0.0,0.0,0.0
360,14,莜麦,山坡地,第一季,380.0,5.5,400.0,14000.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
361,14,莜麦,山坡地,第一季,380.0,5.5,400.0,14000.0,C4,18.0,0,5.4,0.0,2023,0.0,0.0,0.0,0.0
362,14,莜麦,山坡地,第一季,380.0,5.5,400.0,14000.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
363,14,莜麦,山坡地,第一季,380.0,5.5,400.0,14000.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
364,15,大麦,平旱地,第一季,525.0,3.5,350.0,10000.0,A1,80.0,0,24.0,0.0,2023,0.0,0.0,0.0,0.0
365,15,大麦,平旱地,第一季,525.0,3.5,350.0,10000.0,A2,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
366,15,大麦,平旱地,第一季,525.0,3.5,350.0,10000.0,A3,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
367,15,大麦,平旱地,第一季,525.0,3.5,350.0,10000.0,A4,72.0,0,21.6,0.0,2023,0.0,0.0,0.0,0.0
368,15,大麦,平旱地,第一季,525.0,3.5,350.0,10000.0,A5,68.0,0,20.4,0.0,2023,0.0,0.0,0.0,0.0
369,15,大麦,平旱地,第一季,525.0,3.5,350.0,10000.0,A6,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
370,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B1,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
371,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B2,46.0,0,13.799999999999997,0.0,2023,0.0,0.0,0.0,0.0
372,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B3,40.0,0,12.0,0.0,2023,0.0,0.0,0.0,0.0
373,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B4,28.0,0,8.4,0.0,2023,0.0,0.0,0.0,0.0
374,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B5,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
375,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B6,86.0,0,25.8,0.0,2023,0.0,0.0,0.0,0.0
376,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B7,55.0,0,16.5,0.0,2023,0.0,0.0,0.0,0.0
377,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B8,44.0,0,13.2,0.0,2023,0.0,0.0,0.0,0.0
378,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B9,50.0,0,15.0,0.0,2023,0.0,0.0,0.0,0.0
379,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B10,25.0,0,7.5,0.0,2023,0.0,0.0,0.0,0.0
380,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B11,60.0,0,18.0,0.0,2023,0.0,0.0,0.0,0.0
381,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B12,45.0,0,13.5,0.0,2023,0.0,0.0,0.0,0.0
382,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B13,35.0,0,10.5,0.0,2023,0.0,0.0,0.0,0.0
383,15,大麦,梯田,第一季,500.0,3.5,350.0,10000.0,B14,20.0,0,20.0,1.0,2023,10000.0,20.0,7000.0,0.0
384,15,大麦,山坡地,第一季,475.0,3.5,350.0,10000.0,C1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
385,15,大麦,山坡地,第一季,475.0,3.5,350.0,10000.0,C2,13.0,0,3.9,0.0,2023,0.0,0.0,0.0,0.0
386,15,大麦,山坡地,第一季,475.0,3.5,350.0,10000.0,C3,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
387,15,大麦,山坡地,第一季,475.0,3.5,350.0,10000.0,C4,18.0,0,5.4,0.0,2023,0.0,0.0,0.0,0.0
388,15,大麦,山坡地,第一季,475.0,3.5,350.0,10000.0,C5,27.0,0,8.099999999999998,0.0,2023,0.0,0.0,0.0,0.0
389,15,大麦,山坡地,第一季,475.0,3.5,350.0,10000.0,C6,20.0,0,6.0,0.0,2023,0.0,0.0,0.0,0.0
390,16,水稻,水浇地,第一季,500.0,7.0,680.0,21000.0,D1,15.0,0,4.5,0.0,2023,0.0,0.0,0.0,0.0
